Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Average_Annual_Percent_Growth
4,Other Professional Services ($),State,7,Rocky Mountains,Wyoming,69.159,78.036,80.262,84.29,107.346,101.531,108.495,124.688,145.602,152.417,168.008,178.376,202.3,222.976,226.226,241.165,258.846,286.321,295.862,8.4
4,Other Professional Services ($),Region,8,Far West,,97.057,105.417,108.702,110.152,116.353,119.703,124.221,130.235,132.707,139.318,152.949,165.446,176.005,183.011,186.108,194.259,208.521,220.482,231.202,4.9
4,Other Professional Services ($),State,8,Far West,Alaska,87.524,96.945,100.586,95.112,108.235,117.68,125.824,128.485,143.149,170.534,193.169,202.8,225.958,248.86,263.905,263.997,292.253,316.433,337.097,7.8
4,Other Professional Services ($),State,8,Far West,California,101.087,109.383,112.109,113.256,117.827,121.237,125.551,131.471,131.961,137.097,150.023,162.439,172.612,177.299,176.034,183.781,196.234,206.959,216.207,4.3
4,Other Professional Services ($),State,8,Far West,Hawaii,82.09,90.514,98.643,99.68,99.311,93.146,90.866,97.326,105.007,119.241,133.221,157.362,163.821,179.864,189.52,188.837,214.662,227.797,242.085,6.2
4,Other Professional Services ($),State,8,Far West,Nevada,88.002,106.672,102.365,100.203,114.617,117.315,111.992,112.557,112.235,115.984,123.967,141.41,150.202,161.891,166.402,174.929,188.034,197.125,204.747,4.8
4,Other Professional Services ($),State,8,Far West,Oregon,84.747,95.289,96.156,97.559,107.161,110.877,113.392,116.536,125.914,136.857,151.097,162.388,174.142,187.63,204.245,215.693,234.773,248.678,257.194,6.4
4,Other Professional Services ($),State,8,Far West,Washington,86.6,91.468,100.641,106.06,118.291,122.707,133.666,143.929,152.33,162.283,180.769,190.805,203.265,214.746,231.801,242.256,260.265,277.35,296.55,7.1
5,Dental Services ($),United States,0,United States,,131.624,144.369,149.654,157.538,167.145,173.869,184.084,193.986,204.953,219.771,236.943,254.968,261.73,279.11,293.576,306.133,322.892,336.23,333.344,5.3
5,Dental Services ($),Region,1,New England,,159.355,173.889,176.526,183.083,193.379,201.266,219.117,233.418,251.804,266.452,287.439,312.166,319.609,343.764,360.981,381.082,406.881,429.716,426.393,5.6
5,Dental Services ($),State,1,New England,Connecticut,192.791,210.391,202.302,207.868,218.74,225.619,244.333,254.659,277.478,292.504,314.972,349.662,352.746,381.533,391.755,403.481,431.387,450.361,448.207,4.8
5,Dental Services ($),State,1,New England,Maine,117.082,132.968,137.743,145.848,150.616,160.59,175.12,187.956,202.725,225.036,229.086,252.194,261.932,284.048,299.834,309.542,334.102,332.312,327.557,5.9
5,Dental Services ($),State,1,New England,Massachusetts,156.347,169.155,185.414,188.842,196.389,202.725,219.947,237.311,257.218,270.587,294.181,313.646,320.568,342.566,363.331,388.239,418.602,451.918,446.092,6
5,Dental Services ($),State,1,New England,New Hampshire,145.413,157.611,124.12,142.251,165.206,183.292,215.448,218.153,237.589,250.11,283.763,325.965,341.096,372.766,398.965,428.828,437.291,456.898,458.654,6.6
5,Dental Services ($),State,1,New England,Rhode Island,150.764,168.072,158.941,172.693,189.117,197.659,204.03,227.685,227.876,237.471,242.625,248.013,258.849,275.765,281.288,301.675,312.728,326.415,325.167,4.4
5,Dental Services ($),State,1,New England,Vermont,131.418,143.891,152.386,159.422,171.862,176.55,194.694,209.534,224.183,247.462,270.032,295.319,305.993,327.969,350.873,367.429,396.945,404.294,406.926,6.5
5,Dental Services ($),Region,2,Mideast,,143.295,153.84,157.296,165.797,176.247,181.568,191.667,194.745,207.034,218.238,239.367,261.081,268.753,287.013,302.861,317.82,331.067,340.794,336.68,4.9
5,Dental Services ($),State,2,Mideast,Delaware,131.604,152.935,157.851,176.807,200.458,233.072,231.626,223.223,255.032,276.036,286.219,300.301,317.487,346.172,357.359,363.623,384.947,411.08,404.828,6.4
5,Dental Services ($),State,2,Mideast,District of Columbia,155.149,176.941,176.19,196.943,223.482,239.228,248.197,237.815,259.345,266.336,260.351,293.029,293.918,309.177,322.357,357.728,373.708,410.347,405.387,5.5
5,Dental Services ($),State,2,Mideast,Maryland,142.329,151.617,155.507,162.549,171.935,178.281,187.135,177.213,192.473,208.675,226.172,251.492,258.796,277.548,295.719,312.364,334.511,340.407,339.374,4.9
5,Dental Services ($),State,2,Mideast,New Jersey,168.691,182.508,180.113,193.908,214.467,228.994,235.157,252.482,251.015,260.124,283.196,310.185,310.178,338.296,356.086,382.435,397.818,412.137,403.38,5
5,Dental Services ($),State,2,Mideast,New York,143.343,155.114,158.736,161.103,173.433,175.193,186.176,192.398,204.892,213.074,238.447,259.664,268.711,283.521,299.859,318.075,332.039,342.036,337.955,4.9
5,Dental Services ($),State,2,Mideast,Pennsylvania,127.124,132.974,139.92,153.583,153.289,155.188,167.647,162.955,181.124,195.671,212.291,229.412,240.077,256.048,269.191,270.197,276.267,281.707,279.423,4.5
5,Dental Services ($),Region,3,Great Lakes,,126.503,139.877,144.872,152.972,164,172.523,180.673,189.868,201.793,221.865,241.393,257.434,262.272,279.221,293.785,304.373,317.717,325.779,322.882,5.3
5,Dental Services ($),State,3,Great Lakes,Illinois,124.865,138.02,143.142,151.318,160.941,167.058,176.19,185.26,194.08,212.088,238.042,250.622,259.545,273.01,290.103,301.07,318.275,329.208,324.364,5.4
5,Dental Services ($),State,3,Great Lakes,Indiana,101.345,117.861,121.777,128.577,141.383,149.919,158.456,168.181,184.476,199.721,217.971,236.897,242.892,258.875,273.603,280.351,295.587,294.42,290.202,6
5,Dental Services ($),State,3,Great Lakes,Michigan,148.692,163.694,169.41,178.316,188.72,198.921,210.079,213.065,227.508,247.832,275.29,287.1,288.498,311.662,322.628,335.987,345.779,354.305,348.447,4.8
5,Dental Services ($),State,3,Great Lakes,Ohio,115.91,127.164,132.018,138.746,148.078,157.344,164.425,175.475,184.544,198.255,215.441,236.655,231.728,252.026,267.736,274.217,283.036,292.008,291.376,5.3
5,Dental Services ($),State,3,Great Lakes,Wisconsin,140.121,152.032,156.98,167.86,184.879,194.069,196.198,212.708,228.24,271.412,267.637,285.218,306.035,313.587,326.388,344.062,362.475,372.039,375.871,5.6
5,Dental Services ($),Region,4,Plains,,114.762,128.363,131.522,139.666,151.359,156.508,167.922,180.927,191.01,205.43,223.853,243.311,250.899,271.96,282.783,294.15,313.703,317.044,318.933,5.8
5,Dental Services ($),State,4,Plains,Iowa,115.639,127.018,129.354,134.372,143.661,148.559,162.608,166.995,172.819,190.614,209.891,227.294,233.378,253.903,265.637,284.046,295.612,302.213,309.816,5.6
5,Dental Services ($),State,4,Plains,Kansas,119.667,131.23,137.931,143.393,156.085,164.398,174.183,186.698,201.48,212.869,229.172,242.657,250.918,264.736,272.284,286.123,313.232,327.923,330.619,5.8
5,Dental Services ($),State,4,Plains,Minnesota,132.661,152.97,153.056,162.813,174.673,182.118,199.273,219.647,229.989,249.499,267.89,299.045,313.742,345.929,362.355,379.274,400.264,391.089,388.118,6.1
5,Dental Services ($),State,4,Plains,Missouri,102.316,112.6,116.033,124.623,132.548,139.302,146.938,159.443,166.705,177.124,197.762,211.651,213.775,231.483,237.631,239.879,256.401,259.077,258.736,5.3
5,Dental Services ($),State,4,Plains,Nebraska,109.168,120.917,122.463,134.936,159.116,150.171,158.001,165.36,182.105,192.568,208.891,221.777,225.833,240.15,249.189,260.57,277.395,282.505,286.848,5.5
5,Dental Services ($),State,4,Plains,North Dakota,99.058,111.388,120.591,134.789,149.042,151.595,158.884,178.565,192.336,201.39,214.838,239.542,246.22,270.814,281.194,296.62,325.493,350.458,362.982,7.5
5,Dental Services ($),State,4,Plains,South Dakota,99.22,115.691,124.665,125.643,139.089,141.46,150.658,161.188,170.465,191.19,205.13,228.046,241.066,254.086,276.175,280.53,314.929,331.774,343.171,7.1
5,Dental Services ($),Region,5,Southeast,,108.313,120.964,126.257,132.747,141.543,147.342,157.715,162.4,173.909,189.122,203.051,217.899,222.186,242.15,255.538,270.945,284.453,292.045,288.163,5.6
5,Dental Services ($),State,5,Southeast,Alabama,97.687,109.309,113.494,120.946,127.797,134.328,142.942,148.061,159.475,169.744,181.03,197.917,217.093,215.999,229.278,239.645,250.753,259.39,256.685,5.5
5,Dental Services ($),State,5,Southeast,Arkansas,93.098,102.559,107.2,114.044,127.875,135.723,143.372,143.558,156.088,171.676,183.175,194.684,206.486,215.724,229.161,235.384,256.593,267.432,272.798,6.2
5,Dental Services ($),State,5,Southeast,Florida,132.634,147.207,153.507,157.53,165.701,174.11,181.561,184.938,192.335,203.029,214.223,231.277,224.617,262.079,270.46,285.584,297.593,297.33,285.6,4.4
5,Dental Services ($),State,5,Southeast,Georgia,115.225,128.923,132.939,140.317,148.974,153.071,162.766,172.579,184.687,203.337,218.599,234.77,240.961,251.013,273.086,284.313,294.291,298.216,289.467,5.3
5,Dental Services ($),State,5,Southeast,Kentucky,87.915,99.205,102.534,107.58,114.792,119.335,129.995,132.539,141.412,154.231,169.122,185.656,186.955,208.921,210.283,226.063,240.264,246.698,248.548,5.9
5,Dental Services ($),State,5,Southeast,Louisiana,89.712,101.544,107.348,115.831,124.859,134.902,150.39,151.43,161.16,162.216,170.297,176.009,180.163,196.175,202.82,234.859,243.419,251.772,250.938,5.9
5,Dental Services ($),State,5,Southeast,Mississippi,72.755,83.862,87.965,95.637,101.771,105.157,114.656,119.08,129.721,137.961,152.689,160.778,171.363,170.468,183.527,201.598,211.691,219.71,223.46,6.4
5,Dental Services ($),State,5,Southeast,North Carolina,103.311,115.027,120.059,130.926,141.193,146.5,159.297,165.743,182.4,195.675,224.579,233.258,240.337,262.254,278.561,296.955,313.914,325.553,324.894,6.6
5,Dental Services ($),State,5,Southeast,South Carolina,100.356,109.458,111.501,119.348,130.034,133.433,148.504,156.304,164.715,192.225,204.894,218.211,220.24,237.075,252.817,264.253,274.253,290.942,287.821,6
5,Dental Services ($),State,5,Southeast,Tennessee,102.382,115.191,121.775,129.956,137.139,139.631,150.21,155.896,170.114,181.234,197.402,210.657,221.433,233.93,245.645,250.317,265.609,269.04,271.25,5.6
5,Dental Services ($),State,5,Southeast,Virginia,123.81,132.654,139.707,145.604,154.403,159.505,169.424,169.957,187.234,223.628,225.992,249.673,256.716,277.739,298.852,321.03,340.824,359.685,356.255,6
5,Dental Services ($),State,5,Southeast,West Virginia,80.677,109.778,116.003,106.717,117.829,117.109,128.655,137.422,142.822,152.839,174.965,189.178,191.859,214.281,226.402,237.605,252.458,272.884,279.894,7.2
5,Dental Services ($),Region,6,Southwest,,103.109,114.866,119.651,124.69,132.885,138.799,147.464,167.68,178.255,191.069,203.677,207.33,212.087,222.181,232.853,243.958,261.534,289.7,292.206,6
5,Dental Services ($),State,6,Southwest,Arizona,123.561,132.107,136.74,140.442,148.223,152.903,155.182,167.024,176.295,194.912,213.812,226.231,237.84,258.989,274.475,293.34,306.45,310.816,299.966,5.1
5,Dental Services ($),State,6,Southwest,New Mexico,95.521,106.916,106.561,111.385,124.776,131.909,140.168,150.264,159.521,173.42,189.976,207.28,217.305,229.446,246.014,253.774,280.216,293.078,304.619,6.7
5,Dental Services ($),State,6,Southwest,Oklahoma,101.235,115.243,113.99,120.459,128.171,134.911,145.313,156.765,163.776,180.865,190.991,208.769,225.259,242.227,256.828,271.405,293.088,321.832,316.405,6.5
5,Dental Services ($),State,6,Southwest,Texas,99.676,111.711,118.019,123.041,130.857,136.75,146.636,171.232,182.802,193.338,204.392,202.357,203.026,208.968,217.123,225.856,243.222,278.959,285.536,6
5,Dental Services ($),Region,7,Rocky Mountains,,137.99,150.911,158.496,167.589,181.539,186.578,197.99,213.577,225.449,247.122,262.249,285.801,290.618,312.826,321.621,329.234,352.543,366.851,360.718,5.5
5,Dental Services ($),State,7,Rocky Mountains,Colorado,151.415,161.64,169.368,178.759,194.274,198.917,208.688,222.174,237.135,261.667,274.304,300.045,308.306,331.769,336.662,340.894,362.967,376,366.005,5
5,Dental Services ($),State,7,Rocky Mountains,Idaho,136.553,156.435,165.049,179.902,189.531,195.821,206.307,221.268,231.917,260.755,275.444,314.434,310.871,330.94,343.637,361.216,380.751,403.864,392.171,6
5,Dental Services ($),State,7,Rocky Mountains,Montana,116.022,127.779,133.046,141.91,151.19,154.312,168.433,180.91,197.923,211.091,232.503,244.223,252.355,264.774,276.543,289.754,313.934,326.771,327.062,5.9
5,Dental Services ($),State,7,Rocky Mountains,Utah,128.184,142.685,152.043,155.536,172.53,176.049,191.814,213.856,217.539,235.355,250.435,266.959,268.957,294.62,303.23,308.099,331.496,343.038,341.809,5.6
5,Dental Services ($),State,7,Rocky Mountains,Wyoming,118.967,131.142,131.429,146.858,153.93,167.899,169.782,180.01,193.929,203.167,228.06,244.057,247.644,266.312,295.301,309.235,353.139,370.775,379.596,6.7
5,Dental Services ($),Region,8,Far West,,173.591,187.941,197.403,208.846,216.828,226.063,236.326,251.031,257.205,270.17,287.793,314.97,327.777,342.054,361.926,371.058,394.351,415.421,410.405,4.9
5,Dental Services ($),State,8,Far West,Alaska,178.931,195.483,209.437,224.407,232.101,246.809,262.599,272.838,270.721,302.9,316.764,343.996,358.569,365.422,385.565,397.035,436.472,470.797,488.105,5.7
5,Dental Services ($),State,8,Far West,California,172.013,184.98,194.545,204.891,211.178,220.485,229.705,246.277,249.037,259.563,275.691,304.618,319.964,333.644,355.946,363.629,384.598,409.042,398.841,4.8
5,Dental Services ($),State,8,Far West,Hawaii,167.556,186.989,203.219,208.082,219.248,219.833,218.231,217.562,236.954,245.458,262.755,286.933,293.595,302.135,325.894,324.681,357.347,369.655,371.081,4.5
5,Dental Services ($),State,8,Far West,Nevada,130.107,142.756,139.867,157.487,161.204,174.977,182.109,195.129,212.702,229.22,243.595,263.255,276.641,296.551,302.297,321.452,344.137,348.612,331.346,5.3
5,Dental Services ($),State,8,Far West,Oregon,174.271,185.41,197.109,211.961,229.521,238.655,254.122,264.891,280.01,296.23,316.472,337.42,336.577,352.516,366.841,380.894,406.461,410.955,407.065,4.8
5,Dental Services ($),State,8,Far West,Washington,194.738,218.364,227.228,242.954,255.965,265.155,281.742,292.817,308.278,331.612,358.355,382.626,390.078,407.051,420.925,433.183,464.723,483.206,507.029,5.5
6,Home Health Care ($),United States,0,United States,,59.972,73.017,87.721,104.038,121.52,132.974,135.622,123.888,117.802,114.915,120.75,127.293,137.119,149.55,164.772,176.225,191.682,204.093,222.606,7.6
6,Home Health Care ($),Region,1,New England,,84.367,101.798,123.412,153.658,178.577,196.152,192.57,183.932,178.062,173.539,183.391,188.206,199.42,214.18,232.522,250.694,262.134,282.073,303.111,7.4
6,Home Health Care ($),State,1,New England,Connecticut,90.386,104.807,125.432,162.641,194.754,210.37,210.939,203.584,205.236,192.946,200.186,203.605,203.578,212.06,223.121,223.201,231.57,243.26,252.766,5.9
6,Home Health Care ($),State,1,New England,Maine,59.534,75.695,93.415,123.119,148.789,157.498,169.94,162.848,155.125,137.788,133.324,119.25,134.632,144.708,154.905,165.775,177.217,181.87,190.092,6.7
6,Home Health Care ($),State,1,New England,Massachusetts,98.273,119.616,146.266,181.788,206.124,228.441,215.823,203.792,192.002,194.823,211.375,223.317,241.067,263.19,288.623,319.586,329.147,361.801,394.551,8
6,Home Health Care ($),State,1,New England,New Hampshire,48.516,57.454,69.996,84.772,109.362,129.949,134.313,125.383,133.352,130.115,134.104,130.597,135.848,139.258,143.638,154.836,164.679,173.259,187.076,7.8
6,Home Health Care ($),State,1,New England,Rhode Island,63.321,82.267,96.396,103.086,113.357,122.321,124.427,125.849,115.509,104.265,106.355,103.373,111.018,118.066,142.717,160.909,184.659,195.685,217.12,7.1
6,Home Health Care ($),State,1,New England,Vermont,63.62,74.43,88.491,96.776,111.581,119.426,127.695,127.881,126.286,125.445,135.561,145.361,162.84,185.348,206.674,223.447,251.137,252.195,250.382,7.9
6,Home Health Care ($),Region,2,Mideast,,101.815,115.245,131.694,142.277,160.963,173.854,178.379,175.793,174.009,171.016,176.906,184.227,194.651,201.824,211.933,218.418,231.41,248.411,270.396,5.6
6,Home Health Care ($),State,2,Mideast,Delaware,49.374,59.656,74.361,100.675,131.682,156.353,147.734,127.214,109.106,104.928,113.533,116.161,123.142,124.211,138.142,155.879,157.837,182.484,206.869,8.3
6,Home Health Care ($),State,2,Mideast,District of Columbia,54.84,68.877,84.271,98.785,100.525,110.897,124.766,133.806,113.725,111.123,105.254,120.978,128.165,145.822,182.718,250.503,343.457,454.555,661.68,14.8
6,Home Health Care ($),State,2,Mideast,Maryland,51.453,62.959,69.954,79.878,89.434,90.545,94.803,93.789,94.579,91.812,95.777,100.819,100.746,100.963,104.48,111.138,115.126,126.835,147.216,6
6,Home Health Care ($),State,2,Mideast,New Jersey,66.423,81.369,96.572,110.633,123.087,131.229,135.548,133.08,146.537,141.735,141.914,148.812,156.429,164.417,173.448,171.44,176.499,187.041,200.699,6.3
6,Home Health Care ($),State,2,Mideast,New York,167.444,183.08,206.825,212.831,238.03,258.071,265.39,264.486,257.354,255.369,260.394,272.347,292.007,303.004,314.886,324.897,343.688,366.936,394.013,4.9
6,Home Health Care ($),State,2,Mideast,Pennsylvania,51.44,61.545,71.819,86.394,103.389,113.037,114.034,108.672,105.346,101.921,114.391,115.99,119.249,123.094,132.999,136.612,147.202,156.669,168.406,6.8
6,Home Health Care ($),Region,3,Great Lakes,,45.802,57.468,66.955,81.677,97.499,105.379,109.383,98.85,97.175,96.246,99.291,103.002,110.548,122.29,136.141,148.663,163.959,178.77,198.384,8.5
6,Home Health Care ($),State,3,Great Lakes,Illinois,49.201,65.379,73.644,84.476,97.802,99.934,104.384,92.931,88.185,86.487,89.265,93.189,95.35,105.838,117.185,127.236,139.189,154.057,173.77,7.3
6,Home Health Care ($),State,3,Great Lakes,Indiana,33.591,46.43,57.487,67.844,82.485,91.782,93.761,79.606,72.307,68.436,70.43,72.464,78.509,86.601,95.115,100.179,106.329,114.313,126.414,7.6
6,Home Health Care ($),State,3,Great Lakes,Michigan,49.952,62.771,75.732,92.981,106.044,114.875,125.356,100.936,104.158,108.851,109.557,115.448,128.291,143.295,161.189,182.746,210.417,234.729,256.436,9.5
6,Home Health Care ($),State,3,Great Lakes,Ohio,44.351,51.626,61.853,84.027,105.005,119.473,118.451,120.116,122.439,120.626,124.172,127.299,136.684,147.596,162.466,172.184,184.816,199.499,222.518,9.4
6,Home Health Care ($),State,3,Great Lakes,Wisconsin,47.033,54.343,56.778,64.553,81.571,85.316,89.442,85.064,79.537,75.454,83.735,86.212,94.427,109.177,125.651,142.197,159.474,166.398,184.752,7.9
6,Home Health Care ($),Region,4,Plains,,39.087,49.669,60.275,70.478,81.815,94.537,100.222,95.925,99.305,93.994,99.605,97.393,100.949,109.37,123.965,131.907,144.997,159.597,179.566,8.8
6,Home Health Care ($),State,4,Plains,Iowa,35.134,44.02,51.254,60.908,75.334,87.506,94.784,97.016,105.433,117.242,114.555,99.651,90.457,95.61,102.091,104.188,113.143,127.09,134.516,7.7
6,Home Health Care ($),State,4,Plains,Kansas,34.435,45.129,56.554,69.042,82.029,101.528,105.915,85.157,75.255,78.73,84.85,84.883,81.501,89.889,96.317,100.795,105.711,110.922,117.064,7
6,Home Health Care ($),State,4,Plains,Minnesota,47.428,61.111,73.458,85.125,93.738,101.391,103.444,103.786,104.916,101.639,109.124,117.098,137.154,157.501,191.437,216.599,249.17,277.165,320.474,11.2
6,Home Health Care ($),State,4,Plains,Missouri,46.118,57.363,71.885,85.333,99.984,117.295,128.143,120.508,132.268,112.535,122.553,117.872,117.187,119.058,126.859,126.369,132.866,145.42,166.976,7.4
6,Home Health Care ($),State,4,Plains,Nebraska,28.522,37.724,39.835,40.948,46.987,56.146,58.888,64.995,61.818,49.783,51.183,46.371,48.998,52.976,66.053,68.075,73.885,80.455,84.061,6.2
6,Home Health Care ($),State,4,Plains,North Dakota,19.239,22.72,27.055,25.814,33.401,35.679,37.102,35.307,33.289,31.839,32.97,28.464,31.527,36.155,41.998,46.517,50.517,52.727,50.745,5.5
6,Home Health Care ($),State,4,Plains,South Dakota,8.909,10.792,16.488,17.887,19.233,25.274,23.708,20.352,22.409,23.841,26.751,23.566,25.175,29.318,37.066,44.165,45.387,50.273,56.215,10.8
6,Home Health Care ($),Region,5,Southeast,,63.537,80.556,101.434,121.521,140.263,152.285,150.265,131.174,118.373,113.427,116.294,120.371,126.544,140.962,154.745,165.089,176.693,189.485,206.367,6.8
6,Home Health Care ($),State,5,Southeast,Alabama,61.768,79.606,104.407,117.829,139.614,150.721,150.242,127.735,106.504,99.295,101.629,108.872,117.971,136.615,156.929,170.638,173.905,183.554,199.311,6.7
6,Home Health Care ($),State,5,Southeast,Arkansas,40.737,54.038,59.577,80.725,90.631,92.392,110.389,113.209,118.919,109.29,116.234,120.005,112.693,108.227,112.743,103.724,104.933,110.83,122.613,6.3
6,Home Health Care ($),State,5,Southeast,Florida,87.973,113.043,139.129,159.207,179.133,189.595,183.742,166.197,152.315,154.856,161.598,165.456,176.866,196.651,217.445,238.607,259.102,280.63,306.584,7.2
6,Home Health Care ($),State,5,Southeast,Georgia,64.018,85.624,109.844,124.819,139.335,136.956,125.822,119.164,96.092,87.11,80.235,85.991,89.117,101.181,105.752,108.437,109.173,116.412,125.038,3.8
6,Home Health Care ($),State,5,Southeast,Kentucky,53.651,63.402,78.948,96.108,112.003,128.895,144.985,144.477,138.874,127.087,137.639,135.954,134.174,128.825,140.663,139.673,146.191,149.781,161.848,6.3
6,Home Health Care ($),State,5,Southeast,Louisiana,45.715,66.256,98.497,133.737,174.926,210.107,204.646,145.357,110.211,101.238,100.682,112.625,126.066,150.614,186.513,199.826,227.003,252.46,285.546,10.7
6,Home Health Care ($),State,5,Southeast,Mississippi,59.883,71.921,95.149,119.924,138.36,165.352,167.2,125.552,106.796,98.693,89.56,91.849,105.27,134.425,146.349,161.258,176.89,181.873,199.358,6.9
6,Home Health Care ($),State,5,Southeast,North Carolina,54.288,67.39,79.958,104.81,121.23,139.357,147.109,128.416,125.962,124.311,135.988,138.319,145.32,164.797,180.745,185.108,191.596,195.392,208.843,7.8
6,Home Health Care ($),State,5,Southeast,South Carolina,42.743,50.401,70.363,82.045,107.514,131.638,131.673,108.769,107.879,106.207,106.968,105.576,100.264,104.763,112.084,120.945,130.983,143.504,155.648,7.4
6,Home Health Care ($),State,5,Southeast,Tennessee,99.645,120.334,147.379,169.132,184.181,182.089,160.518,129.646,111.072,100.714,97.178,105.338,106.388,126.205,128.122,145.144,161.765,180.88,196.066,3.8
6,Home Health Care ($),State,5,Southeast,Virginia,37.872,43.862,50.894,68.816,75.337,82.816,85.857,80.629,76.055,70.542,73.785,76.646,82.523,86.553,93.251,100.016,108.428,118.649,130.659,7.1
6,Home Health Care ($),State,5,Southeast,West Virginia,48.62,65.676,90.272,105.597,137.705,155.543,148.103,120.632,118.958,105.275,104.931,100.928,111.684,121.201,131.575,137.345,148.826,163.538,175.193,7.4
6,Home Health Care ($),Region,6,Southwest,,49.093,62.414,80.705,106.924,138.625,162.648,174.527,142.432,112.282,107.37,120.141,134.448,149.96,163.062,182.784,195.266,211.519,226.563,254.687,9.6
6,Home Health Care ($),State,6,Southwest,Arizona,39.385,45.37,56.465,92.875,88.359,95.828,91.486,77.357,74.128,75.064,83.608,84.31,97.541,107.671,116.3,113.168,112.967,122.996,131.484,6.9
6,Home Health Care ($),State,6,Southwest,New Mexico,28.931,37.821,47.485,64.696,95.973,113.56,125.196,116.849,89.77,111.481,172.92,263.219,340.33,357.993,412.136,483.113,545.832,563.614,610.756,18.5
6,Home Health Care ($),State,6,Southwest,Oklahoma,40.812,53.252,79.359,128.966,174.722,198.161,178.155,134.693,98.128,96.707,106.782,115.521,125.903,138.021,160.167,173.265,194.551,216.356,236.976,10.3
6,Home Health Care ($),State,6,Southwest,Texas,54.521,70.042,89.366,110.068,147.948,176.81,198.27,161.78,125.953,116.739,126.87,139.106,150.936,164.777,184.446,196.475,212.807,228.271,261.233,9.1
6,Home Health Care ($),Region,7,Rocky Mountains,,33.174,40.325,50.817,63.639,76.335,86.146,90.07,78.44,73.462,72.574,74.381,81.104,86.233,92.201,99.556,101.922,118.349,121.382,132.24,8
6,Home Health Care ($),State,7,Rocky Mountains,Colorado,37.397,45.746,56.727,65.157,78.373,90.959,97.272,89.609,86.5,78.703,76.575,80.691,85.566,90.048,93.804,96.63,124.66,123.385,133.532,7.3
6,Home Health Care ($),State,7,Rocky Mountains,Idaho,27.438,35.067,48.865,60.882,74.5,86.674,86.006,60.438,60.422,64.606,72.619,78.916,81.998,86.944,93.807,94.828,103.242,106.843,117.424,8.4
6,Home Health Care ($),State,7,Rocky Mountains,Montana,43.251,49.331,54.71,94.203,103.048,96.003,83.325,75.124,82.636,77.829,85.377,97.291,88.235,89.829,99.803,96.287,105.747,110.662,112.25,5.4
6,Home Health Care ($),State,7,Rocky Mountains,Utah,26.804,32.768,42.125,52.244,66.449,76.025,85.928,72.341,57.085,69.336,72.152,82.463,94.783,106.23,119.837,125.082,131.03,140.711,155.719,10.3
6,Home Health Care ($),State,7,Rocky Mountains,Wyoming,21.953,25.584,38.175,50.15,57.484,71.172,71.348,63.628,51.89,44.931,49.531,54.733,59.445,62.767,68.047,64.928,61.78,65.108,78.204,7.3
6,Home Health Care ($),Region,8,Far West,,37.623,46.973,54.584,65.807,74.024,76.58,77.444,75.844,83.19,84.408,92.706,103.858,120.018,137.257,158.892,176.568,201.837,204.529,214.859,10.2
6,Home Health Care ($),State,8,Far West,Alaska,6.763,8.876,12.133,20.502,27.459,27.418,29.225,20.468,19.555,18.698,21.357,39.379,59.705,89.948,95.534,91.306,82.227,76.457,83.994,15
6,Home Health Care ($),State,8,Far West,California,38.017,48.233,54.964,65.689,73.852,77.328,78.354,77.347,88.134,92.114,103.908,119.043,138.366,156.588,183.012,204.878,234.538,235.363,247.045,11
6,Home Health Care ($),State,8,Far West,Hawaii,14.436,16.354,21.001,31.217,42.991,53.837,63.969,66.392,67.051,69.375,77.117,87.419,88.758,91.257,115.912,114.805,113.875,114.421,122.849,12.6
6,Home Health Care ($),State,8,Far West,Nevada,42.811,62.677,73.99,131.561,132.185,122.244,121.663,99.84,88.767,79.298,71.391,75.022,88.902,103.739,120.315,130.871,150.871,158.756,175.635,8.2
6,Home Health Care ($),State,8,Far West,Oregon,31.963,36.945,45.232,46.255,55.404,59.026,65.5,52.066,52.313,54.089,54.196,56.108,62.992,74.73,80.215,86.688,110.833,117.637,130.223,8.1
6,Home Health Care ($),State,8,Far West,Washington,45.943,52.332,64.85,72.238,80.964,79.14,73.529,81.296,81.075,69.491,68.696,64.638,71.424,89.216,96.749,107.906,121.385,132.13,132.309,6.1
7,Prescription Drugs and Other Non-durable Medical Products ($),United States,0,United States,,267.325,273.732,282.131,294.04,318.87,349.456,385.854,424.141,485.094,540.338,599.701,665.402,724.449,771.92,808.273,866.191,899.978,919.108,955.999,7.3
7,Prescription Drugs and Other Non-durable Medical Products ($),Region,1,New England,,265.124,277.011,288.53,303.145,336.672,366.583,406.401,460.812,526.91,586.919,636.114,742.276,809.922,913.063,971.716,996.446,1032.316,1056.368,1102.906,8.2
7,Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Connecticut,286.754,296.865,303.413,314.009,364.751,397.492,433.26,500.626,569.442,620.598,674.323,798.797,890.391,1067.159,1167.224,1174.115,1241.688,1253.234,1269.179,8.6
7,Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Maine,231.559,236.876,238.861,253.36,283.349,324.16,379.701,418.19,467.769,510.94,555.04,674.187,756.69,807.222,857.904,911.002,966.648,1024.558,1125.903,9.2
